Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
1732.2948,2106.0198,2022.1388,1285.3828,2251.4038
1723.0078,2101.4578,2027.9048,1292.9958,2249.3058
1708.9148,2095.5718,2034.5888,1297.9698,2248.1288
1709.8908,2089.7128,2046.3408,1292.0188,2240.2118
1693.7288,2075.6988,2055.8598,1290.3938,2245.0928
1687.3838,2067.2918,2067.0028,1279.9918,2239.9458
1684.8048,2053.7128,2084.3808,1284.7518,2235.8558
1676.4198,2038.5628,2099.0958,1288.4668,2226.9728
1670.4808,2029.7258,2108.3348,1291.0408,2229.0238
1662.1058,2023.4768,2119.4378,1297.2148,2227.7368
1665.3948,2030.1228,2119.3168,1297.1088,2230.6298
1664.5178,2024.6248,2131.9348,1295.8428,2228.3758
1663.0698,2024.2338,2158.1408,1297.3158,2228.8978
1662.2588,2025.5688,2172.8228,1293.1548,2225.5128
1661.9948,2028.1188,2182.8908,1303.8778,2215.4108
1652.9488,2039.5388,2201.0718,1315.5338,2212.9128
1650.2078,2045.5268,2212.5438,1331.3878,2204.1108
1642.3718,2055.4088,2224.5248,1350.4468,2196.9468
1636.9698,2068.2638,2234.9368,1363.2978,2195.9278
1636.3788,2066.1928,2244.8888,1374.6398,2196.6868
1631.5768,2078.7588,2250.4828,1381.6168,2194.0088
1634.1028,2096.3658,2252.8548,1385.3818,2198.1148
1624.0988,2118.8368,2253.2698,1376.6118,2197.7128
1622.3828,2131.0508,2253.1498,1372.6448,2202.2968
1625.1258,2134.1838,2256.5648,1368.7328,2199.3368
1617.5528,2138.4728,2244.1408,1378.0748,2204.8568
1610.7808,2142.4158,2244.1478,1385.2948,2209.3258
1612.5138,2150.6838,2247.4818,1387.8258,2211.4388
1609.9848,2148.6368,2262.6078,1388.2278,2215.4498
1614.8878,2149.3878,2272.1678,1392.6728,2212.6348
1614.0818,2153.4908,2284.9188,1406.4308,2213.5598
1611.1998,2160.3978,2296.2408,1417.1958,2209.7428
1608.0108,2161.3788,2319.9798,1430.5068,2202.1718
1604.4558,2162.4648,2328.9738,1445.4918,2198.1288
1597.8748,2165.8788,2338.9038,1453.7618,2197.9028
1593.5218,2149.4918,2345.4808,1461.9618,2198.8638
1585.7508,2140.8478,2361.8728,1471.9988,2204.7958
1575.1408,2131.3248,2367.6418,1481.2518,2204.9268
1564.6968,2132.5928,2375.8408,1481.9638,2199.9558
1557.0328,2126.5468,2378.7978,1473.6098,2199.2538
1549.0178,2116.3578,2384.1698,1473.3108,2196.2878
1536.5248,2109.4798,2386.0918,1474.7178,2199.6598
1525.0818,2101.6188,2389.3508,1479.2858,2189.9648
1513.0668,2100.2978,2399.5178,1479.9888,2186.3118
1506.3908,2091.6298,2406.6978,1484.2828,2179.9658
1496.6138,2090.1428,2409.4138,1481.2148,2178.5118
1485.2868,2082.3438,2403.9718,1475.2878,2172.8988
1482.1068,2075.4948,2401.9008,1471.1978,2174.3888
1481.7558,2062.5178,2399.4218,1469.0248,2169.8648
1475.3058,2050.3218,2394.0788,1470.8298,2172.6018
1472.9098,2040.2278,2388.5978,1466.5158,2180.2328
1467.8268,2036.9138,2373.3918,1462.4958,2183.4028
1462.9038,2019.0648,2360.7698,1458.3838,2183.7858
1452.1648,2004.3708,2339.1518,1454.0258,2189.4758
1445.2618,1996.1758,2329.0738,1447.3418,2190.8458
1435.0898,1986.8858,2328.9508,1439.5968,2191.7398
1430.8278,1977.0508,2329.3588,1439.7788,2191.9788
1430.8008,1972.5388,2328.0788,1441.8588,2188.8698
1423.0268,1968.5018,2331.4448,1448.5968,2185.3218
1419.0658,1970.2978,2326.7408,1455.1138,2186.1468
1415.4398,1971.9738,2319.7588,1469.6248,2189.8328
1405.6978,1970.5628,2313.0308,1476.4838,2196.2428
1405.7028,1982.2248,2300.1608,1482.6848,2195.7638
1403.8058,1985.9128,2290.2798,1485.9798,2196.5478
1393.0588,1995.0168,2288.8338,1486.8998,2197.5848
1385.3508,2002.8688,2283.5728,1487.1228,2202.0018
1381.3308,2009.1018,2272.4458,1486.6518,2209.6908
1374.0098,2008.3298,2273.3528,1494.0928,2217.1088
1371.8388,2004.4228,2285.0498,1495.2318,2217.4088
1367.0138,2008.8438,2288.5198,1497.9958,2218.4448
1360.8038,2010.4458,2285.7638,1503.7508,2216.4038
1355.6458,2012.3718,2289.4598,1511.0078,2224.3258
1349.6588,2011.9788,2283.5088,1509.5638,2232.0978
1344.0538,2018.6938,2289.8688,1503.6718,2227.2258
1340.0698,2017.5988,2297.9118,1499.9228,2228.0438
1331.8698,2013.2438,2305.2008,1494.7958,2237.4218
1331.8798,2013.0628,2318.2048,1495.8478,2247.8978
1328.4328,2020.1728,2317.4318,1494.9558,2259.2988
1327.8638,2015.2898,2320.6658,1491.8348,2277.3568
1329.8238,2010.2638,2317.0018,1487.7998,2284.7618
1324.4418,2003.0378,2320.6988,1489.1408,2292.4398
1317.6438,2000.8278,2320.6468,1494.8988,2303.1528
1319.2778,2005.1868,2325.7998,1498.7688,2312.7628
1319.1248,2005.8748,2330.2688,1492.6298,2323.1308
1317.4768,1999.6878,2327.0268,1492.1318,2337.0208
1316.4448,1997.3598,2326.8108,1489.8328,2347.4988
1316.3688,1992.3148,2328.2828,1491.3518,2346.2418
1314.0158,1992.4848,2328.2788,1489.5738,2348.9028
1314.7818,1995.0598,2326.6978,1491.1248,2345.1568
1314.9798,1990.2588,2327.3268,1483.8988,2350.9988
1314.5358,1997.2098,2337.8158,1485.8318,2360.1208
1318.7438,2005.5968,2347.3158,1479.3178,2353.7698
1322.2618,2010.8718,2343.4608,1469.8028,2354.4148
1322.4038,2007.2418,2341.9958,1458.6298,2360.7198
1310.8338,2002.2918,2334.0878,1463.3268,2370.7958
1308.6288,1997.3358,2336.4218,1461.3668,2379.5038
1296.7648,1991.5808,2334.8138,1465.6928,2382.8048
1287.6118,1981.0848,2327.0668,1469.3428,2401.6248
1279.0468,1979.0428,2320.6668,1471.2658,2408.7978
1268.8518,1967.0928,2319.5618,1477.9908,2408.0568
1258.4978,1967.2018,2314.6308,1477.4438,2406.8598
1248.9458,1966.4868,2318.1568,1481.3608,2408.7908
1230.6128,1954.0288,2310.5408,1481.6098,2417.7828
1214.3218,1935.3038,2309.9588,1475.5638,2426.0988
1195.1818,1926.9028,2299.2148,1475.2378,2423.3928
1178.9218,1919.4828,2286.7298,1473.5818,2412.9268
1165.1578,1916.8698,2268.7018,1474.3718,2407.1508
1147.7488,1906.6568,2255.9408,1477.1038,2407.5668
1125.2778,1900.6538,2252.7258,1486.7558,2407.4668
1112.2718,1902.9148,2248.8738,1489.0088,2405.3738
1101.1938,1915.4148,2243.6438,1490.6568,2408.7108
1090.6918,1925.4858,2236.1258,1483.8568,2420.3688
1086.4928,1924.7838,2231.0098,1479.3198,2428.7598
1089.6118,1916.9708,2233.6958,1477.8818,2435.1358
1093.9328,1919.1758,2238.1758,1486.0378,2446.9788
1094.9988,1929.1238,2232.4918,1486.1688,2461.0478
1094.7268,1945.7088,2231.5888,1490.2458,2477.1748
1092.1508,1966.0258,2228.6008,1488.7608,2491.6168
1087.8618,1985.1498,2228.9468,1485.5378,2492.3698
1089.3148,2008.9628,2223.8828,1485.4498,2501.7138
1089.3518,2015.8058,2218.8608,1483.0478,2503.4588
1088.7258,2021.3648,2221.6268,1484.8698,2506.8918
1088.1478,2025.8168,2219.5508,1479.7668,2508.8258
1084.7668,2021.2198,2221.4668,1475.3938,2504.8858
1083.2448,2012.7808,2215.2358,1466.6788,2512.2548
1076.7088,2005.6208,2207.9318,1463.1658,2514.5978
1075.8308,2011.3148,2204.0398,1458.0948,2505.7158
1076.1598,2013.9658,2197.5428,1453.2908,2498.9078
1079.1178,2019.2448,2191.2748,1445.8528,2509.5558
1073.7398,2018.9058,2194.9458,1438.6408,2506.4718
1070.3658,2025.0918,2192.2938,1427.9518,2502.4718
1064.7018,2022.2098,2194.3008,1423.2258,2502.7988
1058.0298,2023.7438,2186.6338,1420.7618,2503.8628
1052.3158,2019.6378,2175.9128,1421.7258,2496.5638
1049.3058,2020.6348,2166.4428,1415.7438,2492.8688
1045.7028,2027.0958,2166.5508,1416.7018,2487.0128
1039.4268,2031.0868,2157.9238,1418.3508,2484.4438
1037.7248,2016.1108,2153.0078,1418.8868,2477.3228
1037.1458,2008.5808,2135.4168,1418.9118,2476.5928
1033.6258,1998.5158,2122.4748,1413.0548,2473.6268
1031.7878,1996.5928,2100.6618,1408.5238,2470.6738
1027.9448,1992.6918,2094.3608,1408.6548,2466.0878
1023.6088,1985.4228,2083.3868,1413.0768,2457.4478
1014.0218,1981.2738,2084.1308,1417.8628,2451.3248
1003.5628,1970.2858,2085.0368,1422.4088,2442.9248
999.8398,1951.2858,2081.3788,1429.8298,2435.1358
993.0998,1937.8928,2073.9848,1438.3358,2425.5278
982.8948,1933.4498,2078.4538,1447.5718,2407.2108
968.6748,1923.4278,2084.2488,1457.7468,2391.3678
957.0288,1902.6938,2083.3768,1468.3168,2379.1318
944.8248,1883.3908,2079.4618,1469.3648,2375.2328
933.0748,1855.2238,2085.7188,1479.0058,2368.9858
921.3708,1835.2948,2085.9278,1491.8438,2353.5718
899.3148,1810.1758,2077.6908,1503.6108,2340.3338
880.1758,1781.9608,2076.7198,1516.0888,2329.9718
864.2668,1752.7648,2068.0858,1534.3428,2326.3348
848.0488,1719.7718,2054.9928,1542.1208,2316.1608
835.7218,1698.2178,2037.2938,1545.6218,2315.4078
823.6308,1677.1208,2034.8878,1546.5368,2312.1158
815.6798,1658.5828,2034.4638,1540.9008,2304.8928
804.9508,1640.8178,2027.5908,1537.9938,2304.7158
797.1068,1620.5788,2011.9268,1546.6258,2298.3738
796.6668,1604.1458,1993.0018,1559.6358,2293.1438
790.7028,1591.1838,1991.9978,1564.5608,2294.0488
784.3728,1583.5718,1985.6938,1577.1498,2294.6278
777.1288,1579.0908,1983.2048,1587.6558,2288.8458
769.8898,1574.7718,1977.0418,1589.6258,2290.5568
768.2568,1568.6858,1975.7598,1596.8598,2284.5238
761.1148,1557.7868,1967.0838,1597.7208,2277.2658
756.5018,1555.3078,1967.7438,1592.5138,2262.6508
748.5718,1558.3178,1970.0978,1599.6758,2247.4788
743.0968,1551.6408,1965.3228,1605.5368,2235.1848
743.9218,1550.9198,1960.7698,1604.0528,2223.0918
742.1778,1541.0978,1956.3018,1612.4318,2219.6588
739.5778,1526.5388,1946.5708,1616.7498,2216.6178
739.8338,1511.6748,1947.8918,1622.5698,2213.8928
739.9968,1494.3938,1941.3558,1619.0108,2212.0928
736.4348,1477.3228,1941.3688,1599.8178,2208.0478
735.0998,1465.8688,1933.3418,1582.3338,2212.4558
729.4338,1446.7278,1926.7868,1571.9258,2201.6348
729.4318,1435.7548,1922.3238,1551.1118,2196.2288
730.2638,1432.2048,1915.7918,1535.5198,2182.9008
723.8348,1432.3998,1904.1758,1525.9758,2170.9098
720.3288,1429.6628,1900.9048,1517.9438,2164.4238
715.6188,1420.0478,1895.3698,1512.9348,2158.4608
