Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
172.4816,324.9206,114.6426,112.1626,406.2156
172.6656,320.7096,107.7516,101.3576,394.7496
173.8336,319.4976,98.9496,91.4316,379.8816
173.0866,318.9546,90.4796,82.5836,367.5046
171.6376,318.0046,84.4956,74.0076,358.5726
170.6076,314.1826,79.5016,66.5656,354.2146
168.0566,309.7456,74.2936,57.3826,353.0746
166.4606,307.3776,71.2416,48.2566,351.8326
167.0366,306.3096,66.7626,40.7006,349.1736
165.2016,305.3216,64.1916,35.4186,344.4056
163.9686,303.1286,60.9896,30.2236,340.7016
164.2306,297.5206,58.4186,25.3066,339.2776
164.4296,296.3046,54.0126,19.8696,330.1716
163.4556,291.0666,50.0516,14.6886,323.2496
163.1536,288.9386,45.3326,9.2716,315.1666
163.1886,283.7966,42.5766,4.3346,312.8736
163.0886,279.3806,39.1916,1.7776,310.7206
161.2206,272.8056,33.9806,N/A,303.9346
160.3776,265.5136,30.0106,N/A,295.7736
158.4926,258.2326,25.0426,N/A,290.3366
155.4606,248.9346,19.7956,N/A,283.8126
155.0096,241.5956,14.1256,N/A,283.1026
154.9426,233.8916,8.8906,N/A,284.4966
154.6426,222.6946,4.0656,N/A,283.1246
152.2336,214.5686,0.3006,N/A,285.6346
149.3956,203.4376,N/A,N/A,287.6766
147.0666,192.0316,N/A,N/A,290.2246
142.9556,180.9726,N/A,N/A,290.3346
138.4096,169.4016,N/A,N/A,287.6876
132.3716,158.5766,N/A,N/A,282.2156
128.8086,149.2996,N/A,N/A,272.8126
125.0196,141.3746,N/A,N/A,259.3306
122.7316,135.6626,N/A,N/A,242.1716
118.5686,129.3246,N/A,N/A,219.2916
115.1216,123.6666,N/A,N/A,192.9296
112.0836,120.0696,N/A,N/A,169.0606
107.7436,116.2476,N/A,N/A,148.3286
102.6176,115.2086,N/A,N/A,131.5986
101.4366,112.0096,N/A,N/A,122.1796
101.3466,110.2736,N/A,N/A,115.7826
100.9886,108.4576,N/A,N/A,112.1626
101.8056,105.7976,N/A,N/A,111.1616
105.2766,104.2406,N/A,N/A,112.0206
107.8466,100.6726,N/A,N/A,106.5176
108.1636,98.8556,N/A,N/A,96.1446
110.5736,96.7386,N/A,N/A,87.1906
113.6286,93.8616,N/A,N/A,80.6186
115.1796,88.7976,N/A,N/A,73.8576
114.2506,86.7636,N/A,N/A,65.6916
110.3946,82.4466,N/A,N/A,57.9406
108.7616,79.0216,N/A,N/A,52.5736
103.6056,75.6286,N/A,N/A,46.7166
97.6156,68.7986,N/A,N/A,34.6986
91.7586,62.6506,N/A,N/A,21.5296
85.4396,56.3816,N/A,N/A,10.6296
77.6446,48.7816,N/A,N/A,0.9056
70.4166,43.8646,N/A,N/A,N/A
62.2116,38.4256,N/A,N/A,N/A
53.3976,32.9626,N/A,N/A,N/A
46.8106,25.4956,N/A,N/A,N/A
41.5626,N/A,N/A,N/A,N/A
34.0576,N/A,N/A,N/A,N/A
28.5236,N/A,N/A,N/A,N/A
22.0246,N/A,N/A,N/A,N/A
18.6406,N/A,N/A,N/A,N/A
13.9956,N/A,N/A,N/A,N/A
10.1756,N/A,N/A,N/A,N/A
6.5396,N/A,N/A,N/A,N/A
3.6066,N/A,N/A,N/A,N/A
