Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
2086.4732,2074.7172,2138.3882,1979.0872,1580.2042
2078.7772,2067.1002,2129.7402,1968.7722,1579.0552
2080.7562,2064.6152,2114.4952,1959.4812,1570.2612
2079.2592,2048.7342,2106.4252,1951.5822,1570.3172
2076.9512,2048.5332,2091.1772,1942.7282,1569.5382
2081.2512,2040.1402,2082.1232,1932.3472,1571.3722
2077.4702,2023.2162,2068.4932,1922.5492,1584.7812
2069.6732,2009.8472,2060.3212,1908.6322,1587.4632
2064.1492,1994.1102,2054.1532,1892.1212,1583.8152
2057.0942,1983.9222,2056.0352,1883.0242,1581.8182
2054.8912,1978.3582,2048.2962,1875.2162,1580.4142
2050.1762,1973.6162,2046.8662,1865.0652,1574.2132
2051.4342,1966.3092,2052.5872,1848.8512,1572.6272
2051.5082,1958.4252,2052.6282,1835.8252,1576.6652
2046.1272,1945.6682,2050.4022,1828.8712,1578.0122
2031.5332,1939.7562,2045.1322,1821.1962,1580.9412
2029.9442,1932.5032,2036.2002,1804.5852,1574.0782
2025.4182,1915.9062,2023.1192,1790.5732,1573.8482
2025.6352,1896.0472,2004.2232,1770.5282,1568.7872
2023.7732,1884.1682,1993.1582,1768.0892,1567.9432
2029.8292,1871.7612,1981.8202,1757.0612,1565.9822
2033.8132,1862.3152,1967.5062,1743.4432,1563.2842
2025.7102,1858.5792,1956.3442,1737.3832,1567.4482
2024.4762,1855.3452,1957.9062,1729.5732,1571.7982
2022.7972,1847.5262,1954.4972,1724.4672,1579.5552
2024.6152,1837.0592,1947.6432,1719.6392,1583.6292
2016.3712,1827.4752,1945.3752,1713.7032,1584.5972
2011.4742,1811.1072,1931.1422,1702.0502,1584.0482
2013.8232,1792.0252,1928.7712,1688.7712,1581.8422
2030.0372,1784.2102,1927.2842,1675.7092,1579.4722
2036.7832,1775.3952,1926.4312,1664.0752,1583.6612
2046.0732,1767.6692,1924.3372,1641.9492,1589.4072
2051.5462,1760.9632,1926.1362,1623.3602,1596.2492
2055.5772,1749.5642,1912.0872,1608.4102,1593.2512
2063.2182,1742.7902,1902.6432,1597.2812,1601.3232
2072.0702,1742.1842,1891.8622,1572.1302,1597.7132
2072.5522,1735.9912,1883.9702,1551.0202,1590.5002
2075.2642,1726.5212,1872.7482,1536.4382,1599.0742
2065.2742,1714.6312,1860.0682,1516.4552,1608.0542
2058.7442,1705.6462,1853.6452,1499.8882,1611.1742
2058.9962,1692.7822,1851.9662,1475.2432,1619.6962
2061.4382,1678.3542,1850.7272,1458.3022,1618.6192
2062.1322,1672.0972,1856.6352,1446.2462,1614.8842
2064.9062,1658.1452,1862.9862,1424.2152,1608.8322
2070.7202,1648.9702,1869.7072,1403.9802,1600.5602
2072.9152,1635.0062,1869.6842,1388.3012,1596.1212
2064.9872,1622.4792,1869.6472,1378.1252,1588.3912
2051.0402,1613.2852,1873.5612,1371.0022,1582.5562
2048.1802,1602.4612,1868.6562,1363.2112,1575.6242
2044.2092,1594.5262,1862.7562,1351.9112,1567.9032
2036.7332,1585.5022,1866.1832,1341.9252,1563.9872
2033.3162,1578.1962,1872.2142,1327.2982,1561.3222
2036.5452,1571.6822,1865.2962,1306.7212,1559.7632
2036.5782,1567.6892,1871.2852,1295.7172,1553.0112
2048.1472,1560.3462,1876.2942,1298.3432,1542.4562
2050.1952,1550.6332,1874.6052,1301.4042,1547.8452
2047.9412,1543.1772,1873.4152,1302.9162,1548.5162
2052.0002,1526.7462,1860.7242,1297.5202,1546.7082
2040.8132,1516.8682,1846.1152,1295.0062,1547.9552
2039.9892,1510.3612,1835.0402,1286.5472,1552.9612
2040.1662,1504.6612,1820.9462,1275.2892,1553.1232
2039.3162,1493.0502,1806.4482,1264.4322,1554.3222
2035.6652,1491.4882,1798.0052,1238.2042,1552.9452
2034.5742,1487.1272,1789.2112,1212.8932,1557.4732
2036.0252,1482.3222,1776.8672,1183.6012,1563.3282
2035.5282,1477.9352,1762.5242,1168.7312,1563.6402
2035.8792,1467.4632,1753.3532,1160.9712,1564.6992
2037.9942,1456.9922,1745.7212,1155.6992,1567.0042
2047.2962,1442.4512,1727.6942,1143.1162,1564.7042
2044.5712,1444.6182,1705.0952,1126.8092,1566.5842
2032.2992,1434.6262,1691.1072,1114.0962,1560.6982
2027.8842,1421.8832,1676.8032,1102.9802,1550.8772
2018.9952,1422.6092,1658.0082,1086.0392,1551.6442
1996.8942,1410.7582,1641.0982,1084.8532,1547.5612
1985.9362,1402.7012,1620.2112,1081.7112,1543.5812
1978.9822,1397.4282,1604.5102,1071.9882,1536.6102
1978.6932,1396.8692,1586.7222,1059.3072,1527.4762
1984.6282,1394.4792,1563.2442,1052.9092,1526.4032
1974.1662,1388.0062,1547.8952,1037.2232,1525.7322
